lat,long,fecha,hora,temp,hum,pres,XAcel,YAcel,ZAcel,XGy,YGy,ZGy



26.399999,30,783.70,440.00,16.00,17600.00,-19.00,-5.00,12.00
24.799999,29,783.67,368.00,84.00,17660.00,-18.00,-3.00,14.00
24.799999,29,783.67,316.00,-20.00,17484.00,-18.00,0.00,11.00
25.899999,29,783.69,384.00,92.00,17732.00,-14.00,3.00,10.00
19.395078,-99.032516,4/5/2020,05:15:18,25.899999,29,783.69,468.00,-20.00,17500.00,-18.00,-3.00,8.00
25.500000,29,783.69,436.00,80.00,17732.00,-15.00,-1.00,12.00
25.500000,29,783.68,404.00,24.00,17660.00,-18.00,-1.00,12.00
19.395078,-99.032516,4/5/2020,05:15:18,25.399999,29,783.70,460.00,132.00,17568.00,-20.00,2.00,10.00
25.399999,29,783.65,288.00,72.00,17512.00,-21.00,3.00,14.00
24.799999,29,783.63,308.00,48.00,17600.00,-17.00,0.00,13.00
19.395078,-99.032516,4/5/2020,05:15:18,24.799999,29,783.66,408.00,44.00,17676.00,-18.00,0.00,10.00
25.700000,29,783.67,348.00,-4.00,17484.00,-20.00,0.00,11.00
25.700000,29,783.68,352.00,24.00,17592.00,-20.00,2.00,12.00
24.899999,29,783.65,440.00,120.00,17620.00,-16.00,-2.00,10.00
19.395078,-99.032516,4/5/2020,05:15:18,24.899999,29,783.66,468.00,92.00,17580.00,-17.00,0.00,15.00
25.200000,29,783.63,360.00,28.00,17612.00,-19.00,1.00,9.00
19.395078,-99.032516,4/5/2020,05:15:18,25.200000,29,783.69,408.00,80.00,17564.00,-19.00,4.00,13.00
26.000000,30,783.68,468.00,16.00,17544.00,-19.00,4.00,14.00
26.000000,30,783.69,404.00,-20.00,17656.00,-18.00,-4.00,12.00
25.799999,29,783.68,336.00,56.00,17584.00,-18.00,1.00,11.00
25.799999,29,783.67,332.00,60.00,17588.00,-16.00,0.00,14.00
24.399999,29,783.69,464.00,24.00,17488.00,-15.00,3.00,13.00
24.399999,29,783.70,312.00,96.00,17660.00,-21.00,0.00,11.00
